imageID,username,imageName,groundTruthSize,experience,imgW,imgH,tissueArea,tumorArea,annoArea,groundTruth,diagnosis,diagnosisBinary,diagnosisError,correctness,magnification,taskCompletionTime,cancerType,tumorTissueRatio,imgPrecision,imgRecall,imgIoU,imgF1,imgF05,imgF025,tpArea,fpArea,fnArea,tnArea,overallAcc,overallPrecision,overallRecall,overallF1,overallF05,overallF025,meanPrecision,meanRecall,meanIoU,meanF1,meanF05,meanF025,zoom,imageZoom,numFixations,numFixationsInGT,fixationDuration,fixationDurationInGT,timeToFirstGTFix,saccadeDistance,saccadeSpeed,eccentricity,fixationDistToCenter,coverage,turnAngle
C55,P4,test_071.tif,Macro,2,155648,96768,1147484,359181,210869,1,Malignant,1,TP,1,40,17.639,Lymph,0.2811359461,0.728717015,0.4156026522,0.3599168884,0.5293218894,0.6332926798,0.6977925574,134073,49912,188526,774973,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,7.594,0.1034,34,17,345.3235,348.8824,3887,17753.6,44.40119,94.03167,465.2546,0.094798,101.634
C55,P5,test_071.tif,Macro,1,155648,96768,1147484,359181,226486,1,Malignant,1,TP,1,40,32.121,Lymph,0.2811359461,0.7803136981,0.4706617193,0.4155923426,0.5871638749,0.6895779648,0.7512403552,151835,42747,170764,782138,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,1,0.0136,33,17,225.3333,269.2353,398,15868.55,73.67478,104.374,508.7689,0.112024,89.20888
C55,P6,test_071.tif,Macro,3,155648,96768,1147484,359181,335112,1,Malignant,1,TP,1,40,8.694,Lymph,0.2811359461,0.6494772588,0.4819977743,0.382497208,0.5533424672,0.6072753376,0.6364682442,155492,83919,167107,740966,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,1,0.0136,14,8,320.7143,383.125,641,45244.02,94.30238,123.8035,615.8089,0.105181,104.2913
C55,P7,test_071.tif,Macro,4,155648,96768,1147484,359181,240644,1,Malignant,1,TP,1,40,33.797,Lymph,0.2811359461,0.8064574019,0.4736189511,0.4252798058,0.5967667599,0.7070769242,0.7744430308,152789,36668,169810,788217,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1,0.0136,38,19,154.7632,141.6316,3493,9352.858,22.40983,359.6127,592.2205,0.057247,94.56234
C55,P8,test_071.tif,Macro,4,155648,96768,1147484,359181,220313,1,Malignant,1,TP,1,40,8.676,Lymph,0.2811359461,0.7762075339,0.4413063897,0.391494452,0.5626963894,0.673921626,0.7430380621,142365,41046,180234,783839,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,5.063,0.0689,15,10,280.6,326.8,1310,22121.63,83.36237,30.25864,496.0039,0.059507,110.3911
C55,P9,test_071.tif,Macro,2,155648,96768,1147484,359181,915432,1,Neoplastic,1,TP,1,40,29.091,Lymph,0.2811359461,0.5819971886,0.9984872861,0.5814844768,0.7353653929,0.6349689781,0.5966365825,322111,231347,488,593538,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.0136,33,14,260.1212,263.1429,508,32728.34,97.01535,59.54603,607.8848,0.13425,104.8769
C34,P1,test_108.tif,Micro,2,97792,221184,589206,10767,10912,1,Malignant,1,TP,1,20,26.493,Lymph,0.01721808671,0.8836471754,0.8788565796,0.7877020938,0.8812453669,0.8826848827,0.8833639304,8916,1174,1229,577887,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,7.593,0.0494,51,28,235.6078,249.1429,3644,3188.175,11.04632,70.10631,276.0909,0.109529,84.83407
C56,P10,test_090.tif,Macro,1,97792,214528,2965282,2193566,0,1,Benign,0,FN,0,20,123.535,Lymph,0.3532692675,0,0,0,0,0,0,0,0,1047543,1917739,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,1,0.0067,352,168,283.2159,304.3333,1110,5867.143,19.80272,118.8985,350.9047,0.275032,76.85658
C56,P11,test_090.tif,Macro,3,97792,214528,2965282,2193566,1899717,1,Malignant,1,TP,1,20,19.389,Lymph,0.3532692675,0.8285225012,0.7371325091,0.6395595676,0.7801602092,0.8084754767,0.8225238631,772178,159816,275365,1757923,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,2.25,0.0151,27,20,412.037,412.5,1272,19604.59,40.83637,16.65284,363.5702,0.06254,110.3293
C56,P2,test_090.tif,Macro,1,97792,214528,2965282,2193566,1809285,1,Malignant,1,TP,1,20,25.779,Lymph,0.3532692675,0.6554039807,0.6438781033,0.4810315981,0.6495899192,0.6530659115,0.6547145773,674490,354631,373053,1563108,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,1,0.0067,41,25,294.8537,302.6,1193,12352.07,34.39174,28.95347,341.5372,0.174927,84.27757
C56,P3,test_090.tif,Macro,3,97792,214528,2965282,2193566,43538,1,Malignant,1,TP,1,20,20.008,Lymph,0.3532692675,1,0.02919784677,0.02919784677,0.05673903587,0.130722027,0.338314511,30586,0,1016957,1917739,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,25.628,0.172,20,19,277.55,282.5263,1247,10236.3,42.56306,2.59556,412.5672,0.105979,94.27587
C56,P4,test_090.tif,Macro,2,97792,214528,2965282,2193566,1032143,1,Malignant,1,TP,1,20,18.7,Lymph,0.3532692675,0.967305769,0.4210280628,0.4151207116,0.5866930053,0.7680095537,0.8987135575,441045,14907,606498,1902832,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,17.085,0.1147,27,21,326.5185,369.0476,246,12068.09,38.33878,5.641599,254.5168,0.143709,112.0217
C56,P5,test_090.tif,Macro,1,97792,214528,2965282,2193566,1174239,1,Malignant,1,TP,1,20,21.847,Lymph,0.3532692675,0.8586893852,0.5658526667,0.5176492677,0.6821724607,0.7781487947,0.8333214112,592755,97547,454788,1820192,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,7.593,0.051,35,29,275.6571,286.7586,232,13515.37,41.18259,11.72903,369.9648,0.127863,121.4395
C56,P6,test_090.tif,Macro,3,97792,214528,2965282,2193566,2313562,1,Malignant,1,TP,1,20,31.499,Lymph,0.3532692675,0.741802199,0.8601833051,0.66198372,0.796618778,0.7627979244,0.747856454,901079,313637,146464,1604102,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,1.5,0.0101,28,16,427.6429,490.625,514,19138.29,45.42841,10.94909,296.6737,0.217405,83.01812
C56,P7,test_090.tif,Macro,4,97792,214528,2965282,2193566,1538102,1,Malignant,1,TP,1,20,46.434,Lymph,0.3532692675,0.8105133694,0.6907449145,0.5947076823,0.7458516553,0.7833483706,0.8023300614,723585,169164,323958,1748575,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1,0.0067,58,49,137.0862,141.3265,790,9175.897,17.01656,5.221505,166.3118,0.178731,85.39131
C56,P8,test_090.tif,Macro,4,97792,214528,2965282,2193566,906732,1,Malignant,1,TP,1,20,9.936,Lymph,0.3532692675,0.8509481035,0.4392344753,0.4078556062,0.5793997686,0.7166067518,0.8064804954,460117,80594,587426,1837145,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,5.062,0.034,18,12,230.4444,255.5,570,14638.36,64.77861,26.29574,345.3405,0.098652,89.19336
C56,P9,test_090.tif,Macro,2,97792,214528,2965282,2193566,3404181,1,Malignant,1,TP,1,20,37.53,Lymph,0.3532692675,0.6940458589,0.9661331325,0.6775613933,0.8077932599,0.7354712835,0.7057372277,1012066,446146,35477,1471593,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.0067,71,43,273.8592,271.9302,649,16493.68,53.59439,22.31572,265.0416,0.444652,86.91329
C35,P1,test_113.tif,Macro,2,131072,107520,2856966,1291446,634138,1,Malignant,1,TP,1,40,22.65,Lymph,0.3945017197,0.9039061986,0.3778363166,0.3632456178,0.532912944,0.7070249073,0.83547935,425851,45272,701227,1684616,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,1.864,0.0301,45,30,252.7333,276.3667,422,14129.26,42.93298,31.63571,332.3258,0.14512,99.82325
C57,P10,test_091.tif,None,1,97792,221184,650937,0,0,0,Benign,1,TN,1,20,48.291,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,1,0.0065,137,0,269.4015,0,-1,3727.582,11.60256,2561.984,343.6118,0.208539,81.72634
C57,P11,test_091.tif,None,3,97792,221184,650937,0,0,0,Benign,1,TN,1,20,80.97,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,25.627,0.1669,216,0,277.0694,0,-1,4476.86,13.72541,2561.984,422.8602,0.104373,86.14098
C57,P2,test_091.tif,None,1,97792,221184,650937,0,0,0,Benign,1,TN,1,20,92.817,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,1,0.0065,217,0,278.3548,0,-1,3168.513,10.09907,2561.984,296.8139,0.181636,87.65496
C57,P3,test_091.tif,None,3,97792,221184,650937,0,0,0,Benign,1,TN,1,20,37.83,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,25.627,0.1669,96,0,251.2188,0,-1,6353.179,25.10554,2561.984,481.8642,0.148949,86.67446
C57,P4,test_091.tif,None,2,97792,221184,650937,0,0,0,Benign,1,TN,1,20,88.143,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,25.627,0.1669,221,0,271.3077,0,-1,4927.406,14.01394,2561.984,433.378,0.154855,96.21893
C57,P5,test_091.tif,None,1,97792,221184,650937,0,0,0,Benign,1,TN,1,20,36.159,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,3.375,0.022,80,0,236.0125,0,-1,7002.615,28.07896,2561.984,477.0427,0.121886,101.6527
C57,P6,test_091.tif,None,3,97792,221184,650937,0,0,0,Benign,1,TN,1,20,46.704,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,17.085,0.1112,114,0,286.7105,0,-1,3338.775,10.01652,2561.984,447.6025,0.07425,90.04677
C57,P7,test_091.tif,None,4,97792,221184,650937,0,0,0,Benign,1,TN,1,20,54.828,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1,0.0065,61,0,157.6721,0,-1,6680.054,11.08293,2561.984,313.2677,0.128273,91.37073
C57,P8,test_091.tif,None,4,97792,221184,650937,0,0,0,Benign,1,TN,1,20,14.996,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,7.593,0.0494,35,0,186.1714,0,-1,6907.28,27.80592,2561.984,447.4383,0.060011,89.3878
C57,P9,test_091.tif,None,2,97792,221184,650937,0,0,0,Benign,1,TN,1,20,58.115,Lymph,0,1,1,1,1,1,1,0,0,0,650937,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.0065,163,0,179.546,0,-1,3458.579,11.43562,2561.984,435.0771,0.186832,89.1081
C36,P1,test_115.tif,None,2,97792,221184,384269,0,0,0,Benign,1,TN,1,20,14.517,Lymph,0,1,1,1,1,1,1,0,0,0,384269,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,7.593,0.0494,18,0,273.6111,0,-1,6647.237,25.23602,2561.984,340.5596,0.067582,94.58999
C58,P10,test_094.tif,Macro,1,94208,82432,1406278,91929,0,1,Benign,0,FN,0,40,114.178,Lymph,0.0601296472,0,0,0,0,0,0,0,0,84559,1321719,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,3.903,0.0878,324,90,279.8981,294.8444,491,2497.853,8.979777,152.7584,300.2212,0.136235,76.60653
C58,P11,test_094.tif,Macro,3,94208,82432,1406278,91929,113341,1,Malignant,1,TP,1,40,21.853,Lymph,0.0601296472,0.7529572821,0.9236391159,0.7088324984,0.8296102737,0.7818534558,0.7612319981,78102,25625,6457,1296094,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,0.777,0.0175,36,23,311.1111,358.2609,703,7938.588,21.15167,82.01389,395.881,0.076959,90.10491
C58,P2,test_094.tif,Macro,1,94208,82432,1406278,91929,90523,1,Malignant,1,TP,1,40,31.197,Lymph,0.0601296472,0.6999940558,0.6963185468,0.5362770279,0.6981514638,0.6992558531,0.6997767756,58880,25235,25679,1296484,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,29.857,0.6716,39,30,324.6154,340.3,366,4652.672,15.13418,69.08031,333.8539,0.064801,74.04439
C58,P3,test_094.tif,Macro,3,94208,82432,1406278,91929,40571,1,Malignant,1,TP,1,40,22.085,Lymph,0.0601296472,0.9859071594,0.4335197909,0.430849876,0.6022293229,0.7856845859,0.9171634993,36658,524,47901,1321195,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,3.932,0.0884,33,29,340.0606,355.069,871,5007.565,15.46379,24.95709,381.8817,0.066514,105.7988
C58,P4,test_094.tif,Macro,2,94208,82432,1406278,91929,115243,1,Malignant,1,TP,1,40,21.996,Lymph,0.0601296472,0.6889179484,0.7850140139,0.5795709533,0.7338333895,0.706207777,0.6939146722,66380,29974,18179,1291745,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,29.857,0.6716,46,34,262.6957,296.8529,905,7784.82,21.02402,67.61206,436.6189,0.114632,95.50706
C58,P5,test_094.tif,Macro,1,94208,82432,1406278,91929,132771,1,Malignant,1,TP,1,40,19.906,Lymph,0.0601296472,0.5909409678,0.8470417105,0.5339610404,0.6961859217,0.6289747251,0.6016412373,71625,49580,12934,1272139,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,1.747,0.0393,25,15,243.32,263.8667,501,5506.158,17.9825,70.96246,373.3205,0.051965,95.77826
C58,P6,test_094.tif,Macro,3,94208,82432,1406278,91929,242240,1,Malignant,1,TP,1,40,17.147,Lymph,0.0601296472,0.398751073,0.9998226091,0.3987228644,0.5701241819,0.4532475846,0.4133692234,84544,127478,15,1194241,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,0.777,0.0175,24,8,293.8333,405.25,270,19895.38,53.38224,165.1912,373.8656,0.135974,90.11749
C58,P7,test_094.tif,Macro,4,94208,82432,1406278,91929,113551,1,Malignant,1,TP,1,40,29.576,Lymph,0.0601296472,0.7662644357,0.9439681169,0.7329280946,0.8458840236,0.7962432791,0.7748447835,79821,24348,4738,1297371,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1.747,0.0393,52,22,132.8846,140.1818,2099,7182.753,12.44561,279.9977,368.9124,0.071295,107.3169
C58,P8,test_094.tif,Macro,4,94208,82432,1406278,91929,256309,1,Malignant,1,TP,1,40,14.144,Lymph,0.0601296472,0.4234322656,1,0.4234322656,0.5949454369,0.4786241092,0.438297452,84559,115140,0,1206579,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,2.621,0.059,32,23,237.5,269.9565,328,7154.899,33.69907,89.52239,288.955,0.079761,89.2066
C58,P9,test_094.tif,Macro,2,94208,82432,1406278,91929,297804,1,Malignant,1,TP,1,40,17.38,Lymph,0.0601296472,0.3408716508,0.9983916555,0.3406845733,0.5082247981,0.3925807571,0.3546091948,84423,163245,136,1158474,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,0.777,0.0175,23,14,317,385.1429,950,8423.239,28.10166,87.13259,267.2379,0.103535,92.20057
C59,P1,test_110.tif,Micro,2,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,40.768,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,5.898,0.122,114,0,258.6228,0,-1,6664.158,23.95249,564.4148,428.1017,0.179033,93.05924
C59,P10,test_110.tif,Micro,1,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,86.114,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,0.777,0.0161,239,0,275.7364,0,-1,5510.188,19.19558,729.2946,354.1409,0.307015,69.52546
C59,P11,test_110.tif,Micro,3,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,90.35,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,13.27,0.2746,158,0,180.3671,0,-1,4231.075,11.27129,446.9604,416.7414,0.064136,88.71764
C59,P2,test_110.tif,Micro,1,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,62.772,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,2.621,0.0542,158,1,268.7975,433,30072,5442.232,21.76396,471.3759,337.47,0.168359,80.48169
C59,P3,test_110.tif,Micro,3,102400,89600,2114067,738,2949,1,Atypical,1,TP,1,20,86.428,Lymph,0.0002776638583,0.1743902439,0.730834753,0.1638655462,0.2815884477,0.2057159298,0.1825669011,429,2031,158,2111449,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,44.785,0.9268,217,19,263.9862,329.3158,12384,5894.412,18.64083,347.0566,463.6308,0.174438,96.46723
C59,P4,test_110.tif,Micro,2,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,244.631,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,5.898,0.122,224,0,301.942,0,-1,5063.896,15.02935,751.9363,487.6428,0.178715,87.27457
C59,P5,test_110.tif,Micro,1,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,47.188,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,1.165,0.0241,139,0,228.518,0,-1,7282.508,29.39175,662.8004,436.8302,0.195723,96.31507
C59,P6,test_110.tif,Micro,3,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,18.245,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,1.165,0.0241,44,0,213.2727,0,-1,10201.83,38.89607,853.7776,434.4777,0.137624,85.60865
C59,P7,test_110.tif,Micro,4,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,74.428,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,0.777,0.0161,50,0,141.5,0,-1,5126.53,14.4149,889.075,349.8985,0.076544,70.94612
C59,P8,test_110.tif,Micro,4,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,17.768,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,3.932,0.0814,40,0,263.3,0,-1,13213.57,45.2139,627.1444,459.6841,0.171201,102.5622
C59,P9,test_110.tif,Micro,2,102400,89600,2114067,738,0,1,Benign,0,FN,0,20,65.107,Lymph,0.0002776638583,0,0,0,0,0,0,0,0,587,2113480,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,0.777,0.0161,156,0,132.1923,0,-1,5853.761,18.24968,620.6251,441.3388,0.19344,90.882
C38,P1,test_118.tif,None,2,97792,218112,919955,0,0,0,Benign,1,TN,1,20,18.62,Lymph,0,1,1,1,1,1,1,0,0,0,919955,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,2.25,0.0149,43,0,248.093,0,-1,7684.61,30.10389,2561.984,408.295,0.105604,84.142
C6,P10,test_036.tif,None,1,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,265.055,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,7.594,0.0493,203,0,269.1429,0,-1,4808.007,17.52685,2561.984,345.2542,0.164194,81.54242
C6,P11,test_036.tif,None,3,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,72.213,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,2.25,0.0146,156,0,191.3462,0,-1,4814.094,14.99834,2561.984,386.8968,0.102127,81.32916
C6,P2,test_036.tif,None,1,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,106.189,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,9.011,0.0585,246,0,254.6829,0,-1,2763.604,8.845318,2561.984,320.8028,0.106292,83.25598
C6,P3,test_036.tif,None,3,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,51.112,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,38.444,0.2497,135,0,270.5852,0,-1,7074.381,25.49054,2561.984,479.6526,0.199438,94.17461
C6,P4,test_036.tif,None,2,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,55.31,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,11.391,0.074,153,0,246.7843,0,-1,4887.348,15.53904,2561.984,437.905,0.089362,84.6103
C6,P5,test_036.tif,None,1,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,25.383,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,7.594,0.0493,44,0,216.6818,0,-1,7429.059,27.344,2561.984,464.5898,0.064612,102.8766
C6,P6,test_036.tif,None,3,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,27.123,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,11.391,0.074,63,0,281.0635,0,-1,4317.073,14.72101,2561.984,391.0809,0.064845,84.38197
C6,P7,test_036.tif,None,4,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,56.911,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1.5,0.0097,9,0,127,0,-1,6517.69,31.33389,2561.984,400.4609,0.017168,120.2294
C6,P8,test_036.tif,None,4,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,13.671,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,5.063,0.0329,31,0,191.9677,0,-1,12043.73,35.81345,2561.984,430.9344,0.072603,94.12289
C6,P9,test_036.tif,None,2,97792,221696,1180631,0,0,0,Benign,1,TN,1,20,30.34,Lymph,0,1,1,1,1,1,1,0,0,0,1180631,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.0065,74,0,165.8784,0,-1,10154.88,38.91643,2561.984,391.4781,0.16302,94.67969
C37,P1,test_116.tif,Micro,2,87552,71168,1038294,368,0,1,Benign,0,FN,0,40,25.135,Lymph,0.0002966404506,0,0,0,0,0,0,0,0,308,1037986,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,1.254,0.0304,67,0,240.5821,0,-1,8707.279,30.48232,543.9035,477.6811,0.137031,92.42107
C60,P10,test_117.tif,Micro,1,97280,212992,1110807,804,944,1,Malignant,1,TP,1,20,101.284,Lymph,0.0006256712462,0.7697929354,0.909352518,0.7149321267,0.8337730871,0.7941693893,0.7768057263,632,189,63,1109923,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,19.479,0.1317,289,29,258.1903,328.8621,40168,2537.933,8.833127,437.2608,305.5832,0.103512,83.27799
C60,P11,test_117.tif,Micro,3,97280,212992,1110807,804,4072,1,Malignant,1,TP,1,20,47.25,Lymph,0.0006256712462,0.2009251229,1,0.2009251229,0.3346172364,0.2391438992,0.2108353111,695,2764,0,1107348,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,3.375,0.0228,121,11,261.7769,324.3636,17169,6023.266,19.86428,340.0358,390.9917,0.115571,97.62893
